Bus388,243.659184,-0.544122,245.084207,3.671213,235.280136,1.569427
Bus389,244.628349,-0.544574,243.344552,3.675730,233.535289,1.566884
Bus390,245.007229,-0.542974,242.124858,3.676772,233.673072,1.564617
Bus391,243.150238,-0.543008,245.735134,3.668475,236.607499,1.570117
Bus392,243.154904,-0.543031,245.742575,3.668490,236.238584,1.570505
Bus393,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus394,244.628349,-0.544574,243.344506,3.675730,233.535289,1.566884
Bus395,245.060658,-0.542749,241.952627,3.676921,233.692579,1.564298
Bus396,243.150243,-0.543008,245.735151,3.668475,236.605878,1.570119
Bus397,243.148838,-0.543006,245.733648,3.668474,236.606890,1.570117
Bus398,243.154933,-0.543032,245.742674,3.668490,236.229535,1.570514
Bus399,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus400,244.628351,-0.544574,243.344344,3.675730,233.535289,1.566884
Bus401,245.100277,-0.542583,241.824942,3.677031,233.707057,1.564062
Bus402,243.150244,-0.543008,245.735153,3.668475,236.605730,1.570119
Bus403,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus404,243.154954,-0.543032,245.742743,3.668490,236.223220,1.570521
Bus405,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus406,244.628362,-0.544574,243.343353,3.675731,233.535292,1.566883
Bus407,245.138502,-0.542422,241.701772,3.677137,233.721036,1.563833
Bus408,243.150244,-0.543008,245.735154,3.668475,236.605645,1.570119
Bus409,243.146126,-0.543003,245.730770,3.668473,236.605709,1.570117
Bus410,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus411,243.154976,-0.543033,245.742815,3.668490,236.216678,1.570528
Bus412,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus413,245.175918,-0.542265,241.581229,3.677241,233.734728,1.563610
Bus414,243.150244,-0.543008,245.735155,3.668475,236.605588,1.570119
Bus415,243.143224,-0.543000,245.727692,3.668472,236.604446,1.570117
Bus416,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus417,243.155066,-0.543034,245.743117,3.668492,236.189208,1.570556
Bus418,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus419,245.220926,-0.542076,241.436261,3.677366,233.751211,1.563342
Bus420,243.150245,-0.543008,245.735156,3.668475,236.605495,1.570120
Bus421,243.142617,-0.542999,245.727047,3.668471,236.604182,1.570117
Bus422,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus423,243.155088,-0.543035,245.743190,3.668492,236.182500,1.570563
Bus424,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus425,245.296325,-0.541759,241.193474,3.677576,233.778854,1.562892
Bus426,245.220926,-0.542076,241.436261,3.677366,233.751211,1.563342
Bus427,243.150246,-0.543008,245.735159,3.668475,236.605184,1.570120
Bus428,243.142462,-0.542999,245.726883,3.668471,236.604114,1.570117
Bus429,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus430,243.155109,-0.543035,245.743260,3.668492,236.176102,1.570570
Bus431,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus432,245.550821,-0.540693,240.374652,3.678288,233.872442,1.561377
Bus433,245.296325,-0.541759,241.193474,3.677576,233.778854,1.562892
Bus434,243.150247,-0.543008,245.735163,3.668475,236.604838,1.570120
Bus435,243.142380,-0.542999,245.726796,3.668471,236.604079,1.570117
Bus436,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus437,243.155129,-0.543035,245.743330,3.668492,236.169738,1.570577
Bus438,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus439,245.911255,-0.539188,239.216723,3.679304,234.005728,1.559235
Bus440,245.550821,-0.540693,240.374652,3.678288,233.872442,1.561377
Bus441,243.150247,-0.543008,245.735165,3.668475,236.604644,1.570120
Bus442,243.142313,-0.542999,245.726725,3.668471,236.604050,1.570117
Bus443,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus444,243.155153,-0.543036,245.743410,3.668493,236.162439,1.570584
Bus445,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus446,246.170229,-0.538112,238.385995,3.680038,234.102029,1.557700
Bus447,245.911255,-0.539188,239.216723,3.679304,234.005728,1.559235
Bus448,243.150248,-0.543008,245.735167,3.668475,236.604461,1.570121
Bus449,243.142258,-0.542999,245.726667,3.668471,236.604026,1.570117
Bus450,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus451,243.155236,-0.543037,245.743687,3.668494,236.137229,1.570611
Bus452,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus453,246.248858,-0.537785,238.133978,3.680262,234.131355,1.557235
Bus454,246.170229,-0.538112,238.385995,3.680038,234.102029,1.557700
Bus455,243.150249,-0.543008,245.735169,3.668475,236.604287,1.570121
Bus456,243.142175,-0.542999,245.726578,3.668471,236.603990,1.570117
Bus457,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus458,243.155639,-0.543044,245.745034,3.668498,236.014382,1.570739
Bus459,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus460,246.482569,-0.536822,237.388122,3.680929,234.218163,1.555857
Bus461,246.248858,-0.537785,238.133978,3.680262,234.131355,1.557235
Bus462,246.248052,-0.537785,238.133980,3.680262,234.131364,1.557235
Bus463,243.150250,-0.543008,245.735172,3.668475,236.604001,1.570121
Bus464,243.142100,-0.542999,245.726499,3.668471,236.603957,1.570117
Bus465,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus466,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus467,246.742502,-0.535754,236.559565,3.681676,234.315132,1.554327
Bus468,246.482569,-0.536822,237.388122,3.680929,234.218163,1.555857
Bus469,246.482569,-0.536822,237.388122,3.680929,234.218163,1.555857
Bus470,246.247935,-0.537785,238.133980,3.680262,234.131365,1.557235
Bus471,243.150250,-0.543008,245.735174,3.668475,236.603801,1.570121
Bus472,243.142028,-0.542999,245.726423,3.668471,236.603926,1.570117
Bus473,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus474,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus475,246.837824,-0.535363,236.255974,3.681950,234.350803,1.553766
Bus476,246.742502,-0.535754,236.559565,3.681676,234.315132,1.554327
Bus477,246.247870,-0.537784,238.133981,3.680262,234.131366,1.557235
Bus478,243.150251,-0.543008,245.735176,3.668475,236.603661,1.570121
Bus479,243.141947,-0.542999,245.726337,3.668471,236.603891,1.570117
Bus480,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus481,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus482,247.041294,-0.534538,235.613600,3.682537,234.425961,1.552579
Bus483,246.837824,-0.535363,236.255974,3.681950,234.350803,1.553766
Bus484,246.832697,-0.535358,236.255988,3.681950,234.350859,1.553767
Bus485,246.247827,-0.537784,238.133981,3.680262,234.131367,1.557235
Bus486,243.150251,-0.543008,245.735177,3.668475,236.603595,1.570121
Bus487,243.141862,-0.542999,245.726246,3.668471,236.603853,1.570117
Bus488,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus489,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus490,247.333207,-0.533359,234.693069,3.683383,234.534254,1.550879
Bus491,247.041294,-0.534538,235.613600,3.682537,234.425961,1.552579
Bus492,246.832549,-0.535357,236.255988,3.681950,234.350861,1.553767
Bus493,246.831711,-0.535357,236.255990,3.681950,234.350870,1.553767
Bus494,246.247761,-0.537784,238.133981,3.680262,234.131367,1.557235
Bus495,243.150251,-0.543008,245.735177,3.668475,236.603552,1.570122
Bus496,243.141676,-0.542998,245.726049,3.668471,236.603772,1.570117
Bus497,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus498,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus499,247.511521,-0.532640,234.131384,3.683903,234.600675,1.549843
Bus500,247.333207,-0.533359,234.693069,3.683383,234.534254,1.550879
Bus501,246.832486,-0.535357,236.255988,3.681950,234.350862,1.553767
Bus502,246.831080,-0.535356,236.255992,3.681950,234.350877,1.553767
Bus503,246.247661,-0.537784,238.133981,3.680262,234.131368,1.557235
Bus504,243.150251,-0.543008,245.735177,3.668475,236.603524,1.570122
Bus505,243.137448,-0.542994,245.721563,3.668469,236.601932,1.570117
Bus506,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus507,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus508,247.542241,-0.532517,234.034662,3.683993,234.612139,1.549664
Bus509,247.511521,-0.532640,234.131384,3.683903,234.600675,1.549843
Bus510,246.832449,-0.535357,236.255988,3.681950,234.350862,1.553767
Bus511,246.247590,-0.537784,238.133981,3.680262,234.131369,1.557235
Bus512,243.150251,-0.543008,245.735178,3.668475,236.603484,1.570122
Bus513,243.137458,-0.542994,245.720642,3.668470,236.601935,1.570116
Bus514,243.136766,-0.542993,245.720971,3.668469,236.601640,1.570117
Bus515,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus516,247.625795,-0.532184,233.773825,3.684237,234.642854,1.549182
Bus517,247.542241,-0.532517,234.034662,3.683993,234.612139,1.549664
Bus518,247.539796,-0.532514,234.034668,3.683993,234.612165,1.549664
Bus519,246.832415,-0.535357,236.255988,3.681950,234.350862,1.553767
Bus520,246.247541,-0.537784,238.133981,3.680262,234.131370,1.557235
Bus521,243.150251,-0.543008,245.735178,3.668475,236.603453,1.570122
Bus522,243.137467,-0.542994,245.719831,3.668471,236.601938,1.570116
Bus523,243.136398,-0.542993,245.720652,3.668469,236.601482,1.570117
Bus524,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus525,247.687318,-0.531940,233.581827,3.684416,234.665499,1.548827
Bus526,247.625795,-0.532184,233.773825,3.684237,234.642854,1.549182
Bus527,247.538351,-0.532513,234.034672,3.683993,234.612181,1.549664
Bus528,246.832385,-0.535357,236.255989,3.681950,234.350863,1.553767
Bus529,246.247503,-0.537784,238.133981,3.680262,234.131370,1.557235
Bus530,243.150252,-0.543008,245.735180,3.668475,236.603235,1.570122
Bus531,243.136343,-0.542993,245.720604,3.668468,236.601458,1.570117
Bus532,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus533,247.771106,-0.531607,233.320434,3.684662,234.696377,1.548344
Bus534,247.687318,-0.531940,233.581827,3.684416,234.665499,1.548827
Bus535,247.537206,-0.532512,234.034675,3.683993,234.612194,1.549664
Bus536,246.832354,-0.535357,236.255989,3.681950,234.350863,1.553767
Bus537,246.247380,-0.537784,238.133982,3.680262,234.131371,1.557235
Bus538,243.150253,-0.543008,245.735183,3.668475,236.602963,1.570122
Bus539,243.150257,-0.543008,245.735196,3.668475,236.601796,1.570123
Bus540,243.136301,-0.542993,245.720567,3.668468,236.601440,1.570117
Bus541,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus542,247.830416,-0.531372,233.135466,3.684836,234.718262,1.548003
Bus543,247.771106,-0.531607,233.320434,3.684662,234.696377,1.548344
Bus544,247.536733,-0.532511,234.034676,3.683993,234.612199,1.549664
Bus545,246.832259,-0.535357,236.255989,3.681950,234.350864,1.553767
Bus546,246.246385,-0.537783,238.133984,3.680262,234.131382,1.557235
Bus547,243.150254,-0.543008,245.735187,3.668475,236.602663,1.570122
Bus548,243.136262,-0.542993,245.720533,3.668468,236.601424,1.570117
Bus549,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus550,247.996350,-0.530714,232.618231,3.685323,234.779608,1.547048
Bus551,247.830416,-0.531372,233.135466,3.684836,234.718262,1.548003
Bus552,247.536659,-0.532511,234.034676,3.683993,234.612199,1.549664
Bus553,247.535744,-0.532510,234.034679,3.683993,234.612209,1.549664
Bus554,246.832164,-0.535357,236.255989,3.681950,234.350865,1.553767
Bus555,246.246336,-0.537783,238.133984,3.680262,234.131383,1.557235
Bus556,243.150257,-0.543008,245.735196,3.668475,236.601849,1.570123
Bus557,243.136220,-0.542993,245.720497,3.668468,236.601406,1.570117
Bus558,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus559,248.116570,-0.530238,232.243737,3.685678,234.824162,1.546357
Bus560,247.996350,-0.530714,232.618231,3.685323,234.779608,1.547048
Bus561,247.536632,-0.532511,234.034676,3.683993,234.612200,1.549664
Bus562,247.534997,-0.532510,234.034681,3.683992,234.612217,1.549664
Bus563,246.831273,-0.535356,236.255991,3.681950,234.350875,1.553767
Bus564,246.246297,-0.537783,238.133985,3.680262,234.131383,1.557235
Bus565,243.136183,-0.542993,245.720465,3.668468,236.601390,1.570117
Bus566,243.148163,-0.543006,245.732932,3.668474,236.606596,1.570117
Bus567,248.143170,-0.530133,232.160902,3.685756,234.834033,1.546204
Bus568,248.116570,-0.530238,232.243737,3.685678,234.824162,1.546357
Bus569,248.116591,-0.530238,232.241756,3.685680,234.824169,1.546356
Bus570,247.536591,-0.532511,234.034677,3.683993,234.612200,1.549664
Bus571,246.246252,-0.537783,238.133985,3.680262,234.131384,1.557235
Bus572,243.136145,-0.542992,245.720432,3.668468,236.601374,1.570117
Bus573,248.149469,-0.530108,232.141289,3.685775,234.836371,1.546167
Bus574,248.143170,-0.530133,232.160902,3.685756,234.834033,1.546204
Bus575,248.116594,-0.530238,232.241506,3.685680,234.824170,1.546356
Bus576,247.536567,-0.532511,234.034677,3.683993,234.612200,1.549664
Bus577,246.246213,-0.537783,238.133985,3.680262,234.131384,1.557235
Bus578,243.135950,-0.542992,245.720262,3.668468,236.601290,1.570117
Bus579,248.320286,-0.529434,231.609603,3.686281,234.899871,1.545186
Bus580,248.149469,-0.530108,232.141289,3.685775,234.836371,1.546167
Bus581,248.149469,-0.530108,232.141289,3.685775,234.836371,1.546167
Bus582,248.116596,-0.530238,232.241321,3.685680,234.824171,1.546356
Bus583,247.536538,-0.532511,234.034677,3.683993,234.612201,1.549664
Bus584,246.246168,-0.537783,238.133985,3.680262,234.131385,1.557235
Bus585,243.135957,-0.542992,245.719595,3.668469,236.601292,1.570117
Bus586,243.135511,-0.542992,245.719948,3.668468,236.601104,1.570117
Bus587,248.440064,-0.528962,231.237025,3.686637,234.944508,1.544499
Bus588,248.320286,-0.529434,231.609603,3.686281,234.899871,1.545186
Bus589,248.149469,-0.530108,232.141289,3.685775,234.836371,1.546167
Bus590,248.116598,-0.530238,232.241141,3.685681,234.824171,1.546356
Bus591,247.536512,-0.532511,234.034677,3.683993,234.612201,1.549664
Bus592,246.246121,-0.537783,238.133985,3.680262,234.131385,1.557235
Bus593,243.135957,-0.542992,245.719556,3.668469,236.601292,1.570117
Bus594,243.133416,-0.542991,245.718445,3.668467,236.600216,1.570118
Bus595,248.680119,-0.528015,230.490213,3.687352,235.035415,1.543122
Bus596,248.440076,-0.528962,231.237072,3.686637,234.944373,1.544499
Bus597,248.149469,-0.530108,232.141289,3.685775,234.836371,1.546167
Bus598,248.116616,-0.530238,232.239452,3.685682,234.824178,1.546356
Bus599,247.536343,-0.532511,234.034677,3.683993,234.612203,1.549664
Bus600,246.246066,-0.537783,238.133985,3.680262,234.131386,1.557235
Bus601,243.135958,-0.542992,245.719537,3.668469,236.601292,1.570117
Bus602,243.133424,-0.542991,245.718473,3.668467,236.597622,1.570121
Bus603,243.130890,-0.542988,245.716481,3.668465,236.599750,1.570118
Bus604,248.894385,-0.527172,229.824318,3.687993,235.116860,1.541895
Bus605,248.680119,-0.528015,230.490213,3.687352,235.035415,1.543122
Bus606,248.680119,-0.528015,230.490213,3.687352,235.035415,1.543122
Bus607,248.440085,-0.528962,231.237110,3.686637,234.940990,1.544503
Bus608,248.440076,-0.528962,231.237072,3.686637,234.944373,1.544499
Bus609,248.149469,-0.530108,232.141289,3.685775,234.836371,1.546167
Bus610,248.116624,-0.530238,232.238666,3.685683,234.824180,1.546356
Bus611,247.535100,-0.532510,234.034680,3.683993,234.612216,1.549664
Bus612,246.246031,-0.537783,238.133985,3.680262,234.131386,1.557235
Bus613,243.135958,-0.542992,245.719521,3.668469,236.601292,1.570117
Bus614,243.133429,-0.542991,245.718488,3.668467,236.596253,1.570122
Bus615,243.128472,-0.542985,245.714601,3.668463,236.599305,1.570119
Bus616,248.894385,-0.527172,229.020216,3.688876,235.116860,1.541895
Bus617,248.894385,-0.527172,229.824318,3.687993,235.116860,1.541895
Bus618,248.894385,-0.527172,229.824318,3.687993,235.116860,1.541895
Bus619,248.440087,-0.528962,231.237119,3.686637,234.940193,1.544504
Bus620,248.149469,-0.530108,232.141289,3.685775,234.836371,1.546167
Bus621,248.116628,-0.530238,232.238297,3.685684,234.824182,1.546356
Bus622,246.245880,-0.537782,238.133986,3.680262,234.131388,1.557235
Bus623,243.135958,-0.542992,245.719508,3.668469,236.601292,1.570117
Bus624,243.128476,-0.542985,245.714188,3.668463,236.599306,1.570119
Bus625,243.127745,-0.542985,245.714211,3.668462,236.599165,1.570119
Bus626,248.894385,-0.527172,227.925133,3.690089,235.116860,1.541895
Bus627,248.149469,-0.530108,232.141289,3.685775,234.836371,1.546167
Bus628,248.116631,-0.530238,232.238050,3.685684,234.824183,1.546356
Bus629,246.245247,-0.537782,238.133987,3.680262,234.131395,1.557235
Bus630,243.135958,-0.542992,245.719487,3.668469,236.601292,1.570117
Bus631,243.128477,-0.542985,245.714087,3.668463,236.599306,1.570119
Bus632,243.127578,-0.542984,245.714122,3.668462,236.599133,1.570120
Bus633,248.894385,-0.527172,227.603997,3.690447,235.116860,1.541895
Bus634,248.149469,-0.530108,232.141289,3.685775,234.836371,1.546167
Bus635,248.116635,-0.530238,232.237674,3.685684,234.824184,1.546356
Bus636,243.135959,-0.542992,245.719437,3.668469,236.601292,1.570117
Bus637,243.128478,-0.542985,245.714017,3.668463,236.599306,1.570119
Bus638,243.127495,-0.542984,245.714077,3.668462,236.599117,1.570120
Bus639,248.894385,-0.527172,226.541307,3.691640,235.116860,1.541895
Bus640,248.149469,-0.530108,232.141289,3.685775,234.836371,1.546167
Bus641,248.116643,-0.530238,232.236939,3.685685,234.824187,1.546356
Bus642,243.135959,-0.542992,245.719403,3.668469,236.601292,1.570117
Bus643,243.128479,-0.542985,245.713921,3.668463,236.599307,1.570119
Bus644,243.127404,-0.542984,245.714028,3.668461,236.599100,1.570120
Bus645,248.149469,-0.530108,232.141289,3.685775,234.836371,1.546167
Bus646,248.116645,-0.530238,232.236736,3.685685,234.824187,1.546356
Bus647,243.135959,-0.542992,245.719360,3.668469,236.601292,1.570117
Bus648,243.128482,-0.542985,245.713692,3.668463,236.599307,1.570119
Bus649,243.127299,-0.542984,245.713972,3.668461,236.599080,1.570120
Bus650,248.149469,-0.530108,232.141289,3.685775,234.836371,1.546167
Bus651,248.116645,-0.530238,232.236677,3.685685,234.824188,1.546356
Bus652,243.135960,-0.542992,245.719333,3.668469,236.601293,1.570117
Bus653,243.128483,-0.542985,245.713518,3.668464,236.599308,1.570119
Bus654,243.127192,-0.542984,245.713915,3.668461,236.599059,1.570120
Bus655,248.149469,-0.530108,232.141289,3.685775,234.836371,1.546167
Bus656,248.116646,-0.530238,232.236654,3.685685,234.824188,1.546356
Bus657,248.116647,-0.530238,232.236528,3.685686,234.824188,1.546356
Bus658,243.135960,-0.542992,245.719309,3.668469,236.601293,1.570117
Bus659,243.128485,-0.542985,245.713396,3.668464,236.599308,1.570119
Bus660,243.127075,-0.542984,245.713852,3.668461,236.599037,1.570120
Bus661,248.149469,-0.530108,232.141289,3.685775,234.836371,1.546167
Bus662,248.116646,-0.530238,232.236633,3.685685,234.824188,1.546356
Bus663,248.116649,-0.530238,232.236331,3.685686,234.824189,1.546356
Bus664,243.135960,-0.542992,245.719269,3.668469,236.601293,1.570117
Bus665,243.128486,-0.542985,245.713269,3.668464,236.599309,1.570119
Bus666,243.126903,-0.542984,245.713760,3.668461,236.599004,1.570120
Bus667,248.149469,-0.530108,232.141289,3.685775,234.836371,1.546167
Bus668,248.116646,-0.530238,232.236611,3.685685,234.824188,1.546356
Bus669,248.116658,-0.530238,232.235511,3.685687,234.824192,1.546356
Bus670,243.135961,-0.542992,245.719229,3.668469,236.601293,1.570117
Bus671,243.128487,-0.542985,245.713164,3.668464,236.599309,1.570119
Bus672,243.126521,-0.542984,245.713761,3.668461,236.599008,1.570120
Bus673,243.126717,-0.542984,245.713482,3.668461,236.598816,1.570120
Bus674,248.149469,-0.530108,232.141289,3.685775,234.836371,1.546167
Bus675,248.116648,-0.530238,232.236450,3.685686,234.824188,1.546356
Bus676,248.116662,-0.530238,232.235163,3.685687,234.824193,1.546356
Bus677,243.135961,-0.542992,245.719211,3.668469,236.601293,1.570117
Bus678,243.128489,-0.542985,245.712990,3.668464,236.599309,1.570119
Bus679,243.126291,-0.542983,245.713761,3.668461,236.599011,1.570120
Bus680,243.125537,-0.542983,245.711724,3.668462,236.597625,1.570119
Bus681,248.149469,-0.530108,232.141289,3.685775,234.836371,1.546167
Bus682,248.116660,-0.530238,232.235281,3.685687,234.824193,1.546356
Bus683,243.135961,-0.542992,245.719190,3.668469,236.601293,1.570117
Bus684,243.128495,-0.542985,245.712429,3.668465,236.599311,1.570119
Bus685,243.126078,-0.542983,245.713762,3.668461,236.599013,1.570120
Bus686,243.124692,-0.542982,245.710466,3.668462,236.596773,1.570119
Bus687,243.135961,-0.542992,245.719170,3.668469,236.601293,1.570117
Bus688,243.128509,-0.542985,245.711117,3.668466,236.599315,1.570119
Bus689,243.125870,-0.542983,245.713762,3.668461,236.599015,1.570120
Bus690,243.124706,-0.542982,245.710513,3.668462,236.592575,1.570123
Bus691,243.122023,-0.542976,245.706057,3.668460,236.596725,1.570116
Bus692,243.135962,-0.542992,245.719147,3.668469,236.601293,1.570117
Bus693,243.125714,-0.542983,245.713763,3.668461,236.599017,1.570120
Bus694,243.124707,-0.542982,245.710515,3.668462,236.592367,1.570124
Bus695,243.124708,-0.542982,245.710518,3.668462,236.592059,1.570124
Bus696,243.122044,-0.542975,245.704073,3.668462,236.596731,1.570116
Bus697,243.121401,-0.542974,245.705342,3.668459,236.596695,1.570116
Bus698,243.135962,-0.542992,245.719109,3.668469,236.601293,1.570117
Bus699,243.125466,-0.542982,245.713763,3.668461,236.599020,1.570120
Bus700,243.124707,-0.542982,245.710516,3.668462,236.592302,1.570124
Bus701,243.124711,-0.542982,245.710530,3.668462,236.591008,1.570125
Bus702,243.122057,-0.542975,245.702924,3.668463,236.596735,1.570116
Bus703,243.120272,-0.542972,245.704051,3.668459,236.596633,1.570116
Bus704,243.135963,-0.542992,245.719005,3.668470,236.601294,1.570117
Bus705,243.125049,-0.542982,245.713765,3.668461,236.599025,1.570120
Bus706,243.124707,-0.542982,245.710516,3.668462,236.592260,1.570124
Bus707,243.117293,-0.542966,245.700646,3.668457,236.596469,1.570115
Bus708,243.120272,-0.542972,245.704051,3.668459,236.596633,1.570116
Bus709,243.135965,-0.542992,245.718867,3.668470,236.601294,1.570117
Bus710,243.121919,-0.542979,245.713773,3.668461,236.599059,1.570120
Bus711,243.124707,-0.542982,245.710516,3.668462,236.592235,1.570124
Bus712,243.116462,-0.542961,245.696372,3.668460,236.595365,1.570111
Bus713,243.115333,-0.542964,245.700651,3.668457,236.596491,1.570115
Bus714,243.120272,-0.542972,245.704051,3.668459,236.596633,1.570116
Bus715,243.135965,-0.542992,245.718853,3.668470,236.601294,1.570117
Bus716,243.119352,-0.542976,245.713780,3.668461,236.599088,1.570120
Bus717,243.124707,-0.542982,245.710517,3.668462,236.592209,1.570124
Bus718,243.115605,-0.542956,245.691961,3.668463,236.594226,1.570107
Bus719,243.115124,-0.542964,245.700652,3.668457,236.596494,1.570115
Bus720,243.120272,-0.542972,245.704051,3.668459,236.596633,1.570116
Bus721,243.135965,-0.542992,245.718843,3.668470,236.601294,1.570117
Bus722,243.118538,-0.542975,245.713782,3.668461,236.599097,1.570120
Bus723,243.124707,-0.542982,245.710517,3.668462,236.592186,1.570124
Bus724,243.114854,-0.542955,245.691311,3.668464,236.593626,1.570108
Bus725,243.115656,-0.542956,245.687184,3.668468,236.594241,1.570107
Bus726,243.115043,-0.542964,245.700652,3.668457,236.596494,1.570115
Bus727,243.120272,-0.542972,245.704051,3.668459,236.596633,1.570116
Bus728,243.135965,-0.542992,245.718833,3.668470,236.601294,1.570117
Bus729,243.117798,-0.542975,245.713784,3.668460,236.599105,1.570120
Bus730,243.124707,-0.542982,245.710517,3.668462,236.592161,1.570124
Bus731,243.113833,-0.542955,245.690429,3.668464,236.592812,1.570109
Bus732,243.115663,-0.542956,245.686544,3.668469,236.594242,1.570107
Bus733,243.114959,-0.542963,245.700652,3.668457,236.596495,1.570115
Bus734,243.120272,-0.542972,245.704051,3.668459,236.596633,1.570116
Bus735,243.135965,-0.542992,245.718822,3.668470,236.601294,1.570117
Bus736,243.117395,-0.542974,245.713785,3.668460,236.599110,1.570120
Bus737,243.124707,-0.542982,245.710517,3.668462,236.592140,1.570124
Bus738,243.112638,-0.542954,245.689396,3.668464,236.591858,1.570109
Bus739,243.115666,-0.542956,245.686207,3.668469,236.594244,1.570107
Bus740,243.114888,-0.542963,245.700652,3.668457,236.596496,1.570115
Bus741,243.120272,-0.542972,245.704051,3.668459,236.596633,1.570116
Bus742,243.135965,-0.542992,245.718812,3.668470,236.601294,1.570117
Bus743,243.117072,-0.542974,245.713786,3.668460,236.599113,1.570120
Bus744,243.124707,-0.542982,245.710518,3.668462,236.592116,1.570124
Bus745,243.111679,-0.542953,245.688567,3.668465,236.591092,1.570110
Bus746,243.115676,-0.542956,245.685261,3.668470,236.594246,1.570107
Bus747,243.115667,-0.542956,245.686176,3.668469,236.594244,1.570107
Bus748,243.114805,-0.542963,245.700653,3.668457,236.596497,1.570115
Bus749,243.120272,-0.542972,245.704051,3.668459,236.596633,1.570116
Bus750,243.135965,-0.542992,245.718803,3.668470,236.601294,1.570117
Bus751,243.116798,-0.542974,245.713787,3.668460,236.599116,1.570120
Bus752,243.124707,-0.542982,245.710518,3.668462,236.592089,1.570124
Bus753,243.111265,-0.542952,245.688080,3.668464,236.591345,1.570110
Bus754,243.111688,-0.542953,245.688598,3.668465,236.588249,1.570113
Bus755,243.115685,-0.542956,245.684492,3.668471,236.594249,1.570107
Bus756,243.115667,-0.542956,245.686153,3.668469,236.594244,1.570107
Bus757,243.114724,-0.542963,245.700653,3.668457,236.596498,1.570115
Bus758,243.120272,-0.542972,245.704051,3.668459,236.596633,1.570116
Bus759,243.135966,-0.542992,245.718789,3.668470,236.601294,1.570117
Bus760,243.116475,-0.542973,245.713788,3.668460,236.599120,1.570120
Bus761,243.124708,-0.542982,245.710518,3.668462,236.592041,1.570124
Bus762,243.110695,-0.542950,245.687410,3.668463,236.591692,1.570110
Bus763,243.111696,-0.542953,245.688624,3.668465,236.585872,1.570116
Bus764,243.115667,-0.542956,245.686134,3.668469,236.594244,1.570107
Bus765,243.114612,-0.542963,245.700653,3.668457,236.596499,1.570115
Bus766,243.120272,-0.542972,245.704051,3.668459,236.596633,1.570116
Bus767,243.135966,-0.542992,245.718773,3.668470,236.601294,1.570117
Bus768,243.116181,-0.542973,245.713788,3.668460,236.599123,1.570120
Bus769,243.124709,-0.542982,245.710522,3.668462,236.591678,1.570124
Bus770,243.109292,-0.542946,245.685759,3.668461,236.592548,1.570109
Bus771,243.111699,-0.542953,245.688634,3.668465,236.584962,1.570117
Bus772,243.111696,-0.542953,245.688625,3.668465,236.585842,1.570116
Bus773,243.115667,-0.542956,245.686101,3.668469,236.594244,1.570107
Bus774,243.114459,-0.542963,245.700654,3.668457,236.596501,1.570115
Bus775,243.120272,-0.542972,245.704051,3.668459,236.596633,1.570116
